corp_code,corp_name,stock_code,rcept_dt,report_name,rcept_no,report_text,dividend_amount
447760,미래컴퍼니,49950,20211216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20211216900285,,
118284,동일금속,109860,20250313,현금ㆍ현물배당결정              ,20250313900893,,
118284,동일금속,109860,20240307,현금ㆍ현물배당결정              ,20240307900598,,
118284,동일금속,109860,20230309,현금ㆍ현물배당결정,20230309900497,,
118284,동일금속,109860,20220304,현금ㆍ현물배당결정,20220304900430,,
442145,아바코,83930,20250211,현금ㆍ현물배당결정              ,20250211900928,,
442145,아바코,83930,20240213,현금ㆍ현물배당결정              ,20240213901053,,
411446,큐에스아이,66310,20250224,현금ㆍ현물배당결정              ,20250224901185,,
411446,큐에스아이,66310,20240216,현금ㆍ현물배당결정              ,20240216900835,,
411446,큐에스아이,66310,20230217,현금ㆍ현물배당결정,20230217900255,,
411446,큐에스아이,66310,20220406,[기재정정]현금ㆍ현물배당결정,20220406900493,,
411446,큐에스아이,66310,20220221,현금ㆍ현물배당결정,20220221901078,,
411446,큐에스아이,66310,20210217,현금ㆍ현물배당결정,20210217900327,,
532129,영림원소프트랩,60850,20250211,현금ㆍ현물배당결정              ,20250211901218,,
532129,영림원소프트랩,60850,20241212,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241212900390,,
532129,영림원소프트랩,60850,20240213,현금ㆍ현물배당결정              ,20240213900870,,
532129,영림원소프트랩,60850,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231215900279,,
532129,영림원소프트랩,60850,20230210,현금ㆍ현물배당결정,20230210900601,,
532129,영림원소프트랩,60850,20230210,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20230210900586,,
532129,영림원소프트랩,60850,20220211,현금ㆍ현물배당결정,20220211900250,,
1459212,원준,382840,20250214,현금ㆍ현물배당결정              ,20250214900715,,
1459212,원준,382840,20240214,현금ㆍ현물배당결정              ,20240214900849,,
1459212,원준,382840,20230215,현금ㆍ현물배당결정,20230215900239,,
244747,파크시스템스,140860,20250212,현금ㆍ현물배당결정              ,20250212901156,,
244747,파크시스템스,140860,20240214,현금ㆍ현물배당결정              ,20240214901740,,
244747,파크시스템스,140860,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231215901713,,
1234297,미원에스씨,268280,20250411,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250411800330,,
1234297,미원에스씨,268280,20250227,현금ㆍ현물배당결정              ,20250227800403,,
1234297,미원에스씨,268280,20240718,현금ㆍ현물배당결정              ,20240718800283,,
1234297,미원에스씨,268280,20240411,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240411800187,,
1234297,미원에스씨,268280,20240215,현금ㆍ현물배당결정              ,20240215801142,,
763473,코스메카코리아,241710,20250221,현금ㆍ현물배당결정              ,20250221900963,,
578325,럭스피아,92590,20200303,[기재정정]현금ㆍ현물배당결정,20200303600476,,
578325,럭스피아,92590,20200204,현금ㆍ현물배당결정,20200204600166,,
442048,아바텍,149950,20250203,현금ㆍ현물배당결정              ,20250203901076,,
442048,아바텍,149950,20240206,현금ㆍ현물배당결정              ,20240206900205,,
147152,유니크,11320,20250214,현금ㆍ현물배당결정              ,20250214900950,,
147152,유니크,11320,20241216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241216901063,,
147152,유니크,11320,20240208,현금ㆍ현물배당결정              ,20240208900995,,
147152,유니크,11320,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231215901600,,
147152,유니크,11320,20230214,현금ㆍ현물배당결정,20230214901234,,
147152,유니크,11320,20221214,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20221214900601,,
267979,한일화학,7770,20250213,현금ㆍ현물배당결정              ,20250213901177,,
267979,한일화학,7770,20240327,[기재정정]현금ㆍ현물배당결정              ,20240327900577,,
267979,한일화학,7770,20240213,현금ㆍ현물배당결정              ,20240213900848,,
267979,한일화학,7770,20230215,현금ㆍ현물배당결정,20230215900879,,
267979,한일화학,7770,20221216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20221216900750,,
267979,한일화학,7770,20220210,현금ㆍ현물배당결정,20220210900934,,
267979,한일화학,7770,20210209,현금ㆍ현물배당결정,20210209900778,,
166272,화승코퍼레이션,13520,20250314,현금ㆍ현물배당결정              ,20250314800448,,
166272,화승코퍼레이션,13520,20240313,현금ㆍ현물배당결정              ,20240313800384,,
166272,화승코퍼레이션,13520,20230314,현금ㆍ현물배당결정,20230314800568,,
123967,부산도시가스,15350,20210215,현금ㆍ현물배당결정,20210215800801,,
123967,부산도시가스,15350,20200210,현금ㆍ현물배당결정,20200210801268,,
123967,부산도시가스,15350,20190212,현금ㆍ현물배당결정,20190212801001,,
108649,TPC,48770,20250225,현금ㆍ현물배당결정              ,20250225901257,,
108649,TPC,48770,20240229,현금ㆍ현물배당결정              ,20240229900512,,
108649,TPC,48770,20230227,현금ㆍ현물배당결정,20230227900924,,
108649,TPC,48770,20220223,현금ㆍ현물배당결정,20220223900872,,
609324,뷰웍스,100120,20250404,[기재정정]현금ㆍ현물배당결정              ,20250404900723,,
609324,뷰웍스,100120,20250211,현금ㆍ현물배당결정              ,20250211900771,,
609324,뷰웍스,100120,20240402,[기재정정]현금ㆍ현물배당결정              ,20240402900537,,
609324,뷰웍스,100120,20240207,현금ㆍ현물배당결정              ,20240207901379,,
609324,뷰웍스,100120,20230406,[기재정정]현금ㆍ현물배당결정,20230406900413,,
609324,뷰웍스,100120,20230213,현금ㆍ현물배당결정,20230213901306,,
609324,뷰웍스,100120,20220411,[기재정정]현금ㆍ현물배당결정,20220411900592,,
609324,뷰웍스,100120,20220214,현금ㆍ현물배당결정,20220214900730,,
143794,원림,5820,20250314,현금ㆍ현물배당결정              ,20250314800602,,
143794,원림,5820,20240313,현금ㆍ현물배당결정              ,20240313800483,,
143794,원림,5820,20230314,현금ㆍ현물배당결정,20230314800659,,
143794,원림,5820,20220314,현금ㆍ현물배당결정,20220314800359,,
143794,원림,5820,20210312,현금ㆍ현물배당결정,20210312800386,,
143794,원림,5820,20201221,주식배당결정,20201221800304,,
143794,원림,5820,20200306,현금ㆍ현물배당결정,20200306800252,,
175650,케이씨더블류,68060,20150311,현금ㆍ현물배당결정,20150311900773,,
860730,에이리츠,140910,20230224,부동산투자회사금전배당결정,20230224800370,,
1359736,프로이천,321260,20250421,[기재정정]현금ㆍ현물배당결정              ,20250421900284,,
1359736,프로이천,321260,20250328,[기재정정]현금ㆍ현물배당결정              ,20250328900596,,
1359736,프로이천,321260,20250213,현금ㆍ현물배당결정              ,20250213900514,,
1359736,프로이천,321260,20240208,현금ㆍ현물배당결정              ,20240208900719,,
1359736,프로이천,321260,20230215,현금ㆍ현물배당결정,20230215900326,,
145260,율촌화학,8730,20250210,현금ㆍ현물배당결정              ,20250210801098,,
145260,율촌화학,8730,20240208,현금ㆍ현물배당결정              ,20240208800810,,
145260,율촌화학,8730,20230206,현금ㆍ현물배당결정,20230206800836,,
118965,티에이치엔,19180,20250226,현금ㆍ현물배당결정              ,20250226800930,,
118965,티에이치엔,19180,20240228,현금ㆍ현물배당결정              ,20240228800163,,
118965,티에이치엔,19180,20230228,현금ㆍ현물배당결정,20230228801138,,
118965,티에이치엔,19180,20220223,현금ㆍ현물배당결정,20220223800257,,
118965,티에이치엔,19180,20210226,현금ㆍ현물배당결정,20210226800771,,
118965,티에이치엔,19180,20200226,현금ㆍ현물배당결정,20200226800755,,
125488,삼륭물산,14970,20250307,현금ㆍ현물배당결정              ,20250307900598,,
125488,삼륭물산,14970,20240307,현금ㆍ현물배당결정              ,20240307900618,,
125488,삼륭물산,14970,20230310,현금ㆍ현물배당결정,20230310901382,,
125488,삼륭물산,14970,20220419,[기재정정]현금ㆍ현물배당결정,20220419900273,,
125488,삼륭물산,14970,20220314,현금ㆍ현물배당결정,20220314901389,,
125488,삼륭물산,14970,20210309,현금ㆍ현물배당결정,20210309900967,,
125488,삼륭물산,14970,20200306,현금ㆍ현물배당결정,20200306901104,,
687711,한국철강,104700,20250605,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250605800082,,
687711,한국철강,104700,20250605,현금ㆍ현물배당결정              ,20250605800080,,
687711,한국철강,104700,20250228,현금ㆍ현물배당결정              ,20250228800995,,
687711,한국철강,104700,20241213,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241213800253,,
687711,한국철강,104700,20240223,현금ㆍ현물배당결정              ,20240223800795,,
687711,한국철강,104700,20231214,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231214801417,,
687711,한국철강,104700,20230228,현금ㆍ현물배당결정,20230228801461,,
687711,한국철강,104700,20221215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20221215800567,,
687711,한국철강,104700,20220222,현금ㆍ현물배당결정,20220222800615,,
861100,아이케이세미콘,149010,20250214,현금ㆍ현물배당결정              ,20250214601443,,
861100,아이케이세미콘,149010,20240223,현금ㆍ현물배당결정              ,20240223600997,,
861100,아이케이세미콘,149010,20230302,현금ㆍ현물배당결정,20230302600320,,
861100,아이케이세미콘,149010,20220303,현금ㆍ현물배당결정,20220303600384,,
861100,아이케이세미콘,149010,20210305,현금ㆍ현물배당결정,20210305600462,,
861100,아이케이세미콘,149010,20200306,현금ㆍ현물배당결정,20200306600492,,
304915,코리아에셋투자증권,190650,20250613,현금ㆍ현물배당결정              ,20250613900232,,
304915,코리아에셋투자증권,190650,20250613,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250613900241,,
304915,코리아에셋투자증권,190650,20240701,배당락              ,20240701900583,,
304915,코리아에셋투자증권,190650,20240613,현금ㆍ현물배당결정              ,20240613900253,,
304915,코리아에셋투자증권,190650,20240613,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20240613900229,,
304915,코리아에셋투자증권,190650,20230725,[기재정정]현금ㆍ현물배당결정,20230725900227,,
304915,코리아에셋투자증권,190650,20230615,현금ㆍ현물배당결정,20230615900184,,
304915,코리아에셋투자증권,190650,20220715,[기재정정]현금ㆍ현물배당결정,20220715900281,,
304915,코리아에셋투자증권,190650,20220615,현금ㆍ현물배당결정,20220615900592,,
304915,코리아에셋투자증권,190650,20210615,현금ㆍ현물배당결정,20210615900167,,
362159,웰크론,65950,20220404,[기재정정]현금ㆍ현물배당결정,20220404900658,,
1066058,파마리서치바이오,217950,20241216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241216600230,,
1066058,파마리서치바이오,217950,20231215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20231215600593,,
1066058,파마리서치바이오,217950,20221215,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20221215600941,,
1066058,파마리서치바이오,217950,20211216,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,20211216600668,,
1394377,이지스밸류플러스리츠,334890,20250515,부동산투자회사금전배당결정              ,20250515802192,,
1394377,이지스밸류플러스리츠,334890,20250515,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250515802164,,
1394377,이지스밸류플러스리츠,334890,20241107,부동산투자회사금전배당결정              ,20241107800552,,
1394377,이지스밸류플러스리츠,334890,20241107,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20241107800546,,
1394377,이지스밸류플러스리츠,334890,20240816,기타경영사항(자율공시)              (정관 변경에 따른 배당기준일 변경 안내),20240816800135,,
1394377,이지스밸류플러스리츠,334890,20240516,부동산투자회사금전배당결정              ,20240516800989,,
118008,동원금속,18500,20250611,현금ㆍ현물배당결정              ,20250611800339,,
118008,동원금속,18500,20250514,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250514801078,,
118008,동원금속,18500,20240612,현금ㆍ현물배당결정              ,20240612800189,,
118008,동원금속,18500,20230613,현금ㆍ현물배당결정,20230613800185,,
132354,쿠쿠홀딩스,192400,20250312,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250312801347,,
132354,쿠쿠홀딩스,192400,20250310,현금ㆍ현물배당결정              ,20250310800727,,
132354,쿠쿠홀딩스,192400,20240313,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20240313802011,,
